Time (s), X (km), Y (km), Z (km)
903456.8996036382159,-797.8430483114462,29456.5116585532814,22193.3356407194515
903959.0721271784278,-1555.3585455474931,29399.1642991472763,23493.7675715287332
904334.3146573869744,-2119.5687790635529,29320.0047302815510,24436.6361293618684
904566.2272950804327,-2467.2366669507719,29256.2623609124130,25007.0763297051308
904644.6743451511720,-2584.6358949126698,29232.2103514699556,25197.9170504363137
904644.6743451510556,-2584.6358949126698,29232.2103514699556,25197.9170504363137
904723.1213952217950,-2701.9255794477904,29206.9193229558587,25387.6896660476341
904955.0340329152532,-3047.9898426442196,29125.0195118717675,25942.4801258742227
905330.2765631237999,-3605.5821822637481,28970.5423002145544,26820.4932375931530
905832.4490866640117,-4346.6447222379757,28723.1745730045077,27957.7310526454239
906439.6042545660166,-5233.6665222111878,28365.4784192061343,29275.4911531367688
907125.2064725387609,-6221.9308939387811,27889.5614645295136,30689.0509947966202
907859.2916337724309,-7262.5342366535006,27301.5186434458301,32116.1455648196279
908609.7766941896407,-8305.7854757595596,26622.8701907368668,33483.9994115623995
909343.8618554233108,-9304.4662354092834,25889.0929810898670,34734.0613331952482
910029.4640733960550,-10216.4778717251284,25145.9203199674666,35824.0792336230516
910636.6192412980599,-11006.5722329246601,24444.3224781896279,36727.6222397628590
911138.7917648382718,-11647.0854984077414,23835.0586948492855,37431.5357862929231
911514.0342950468184,-12117.8078563648996,23363.5249970127188,37932.0757436644635
911745.9469327402767,-12405.2840160590385,23065.4056453027588,38230.6020612092107
911824.3939828110160,-12501.9228459042752,22963.4328677611484,38329.7165059818071
911824.3939828110160,-12501.9228459042752,22963.4328677611484,38329.7165059818071
911902.8410328817554,-12598.2546792595786,22860.8961972910038,38427.8896677276352
912134.7536705752136,-12881.2327968047139,22554.5138508059608,38712.6238414499676
912509.9962007837603,-13333.3150446491454,22048.7186149178597,39155.9948684828123
913012.1687243239721,-13926.9288348548253,21353.1131946851092,39715.9711892352207
913619.3238922259770,-14626.8309671769057,20484.9133685628476,40342.3148148640757
914304.9261101987213,-15393.1090753946592,19470.9686459085497,40983.3199557712069
915039.0112714323914,-16184.4928950320136,18348.6093435191142,41592.2720380834071
915789.4963318496011,-16961.5696144492504,17164.9279376172053,42132.6322199496208
916523.5814930832712,-17689.4899458645050,15974.5140553011151,42581.2293659196002
917209.1837110560155,-18339.8227538491738,14835.9964012044074,42929.1030815487029
917816.3388789580204,-18891.3577940135401,13807.9334973028454,43180.0253205430927
918318.5114024982322,-19329.8451657693040,12944.6291516103374,43347.0867363041034
918693.7539327067789,-19646.8631277149216,12292.3579771468940,43448.0294435744290
918925.6665704002371,-19838.1817333578038,11886.3228413675970,43500.2037421051064
919004.1136204709765,-19902.0938874416424,11748.4908060505113,43516.0870002962911
919004.1136204709765,-19902.0938874416424,11748.4908060505113,43516.0870002962911
919082.5606705417158,-19965.5979627384477,11610.4178757499030,43531.0779422353226
919314.4733082351740,-20150.9372097408304,11200.8529813014029,43570.1775731201196
919689.7158384437207,-20443.1707807514722,10533.9499037176429,43616.9251293490961
920191.8883619839326,-20819.2590625971461,9633.7994128506689,43647.5352011151263
920799.0435298859375,-21250.6311765025275,8534.7499935016094,43635.6688153501018
921484.6457478586817,-21706.3419468501488,7281.1710390443041,43557.8545774588711
922218.7309090923518,-22156.4177088868710,5926.3044076519145,43398.6008649612195
922969.2159695095615,-22574.9399573768860,4530.0648460438533,43154.3023283592775
923703.3011307432316,-22942.4224968942253,3155.9151187216921,42835.2429504331085
924388.9033487159759,-23247.1126654423679,1867.1754945101275,42465.2954869155656
924996.0585166179808,-23484.9947451814915,723.2640246706142,42079.2747862345423
925498.2310401581926,-23658.4873543796966,-223.6341280151100,41718.2820159773692
925873.4735703667393,-23774.0818714829766,-931.1061228104809,41423.7326504361699
926105.3862080601975,-23839.4165194055204,-1368.1314544897468,41231.0342139023705
926183.8332581309369,-23860.4498341801482,-1515.9032138731272,41164.0035159913241
926183.8332581309369,-23860.4498341801482,-1515.9032138731272,41164.0035159913241
926262.2803082016762,-23880.9406255024041,-1663.6405041187245,41096.0368041243055
926494.1929458951345,-23938.3257913411035,-2100.1604197777051,40889.6233966991422
926869.4354761036811,-24020.9662138134845,-2805.5303124065686,40538.2243433450931
927371.6079996438930,-24111.4656349616380,-3747.0848996534187,40034.0935118967318
927978.7631675458979,-24189.4235969549300,-4880.4991441776219,39372.3936506999307
928664.3653855186421,-24234.8038807744415,-6151.6547864207241,38555.8419883833849
929398.4505467523122,-24231.4694182027852,-7499.4406106786046,37598.9917059648433
930148.9356071695220,-24170.3617514899488,-8859.4329337987292,36531.2631638493040
930883.0207684031921,-24051.7786569200944,-10168.1486229325819,35397.9748115377151
931568.6229863759363,-23886.2488496420228,-11367.3156342615548,34258.8783931970247
932175.7781542779412,-23693.6449214390268,-12407.4508966325957,33184.0643142262124
932677.9506778181531,-23500.4379428455395,-13250.0652764129627,32247.5461988063180
